deviceid,devicephonenum,device_info,duration,caseid,branch_code,stage_code,stage,park,park_label,park_other,enumerator,enumerator_label,enumerator_1,enumerator_2,enumerator_3,enumerator_4,enumerator_5,enumerator_6,enumerator_7,enumerator_8,enumerator_9,enumerator_10,the_stage,a2,a2_label,a2_other,a3,a4,a5,a5_label,a5_other,a6,a7,a7_label,a8,a8_label,a8_1,a8_2,a8_3,a8_4,a8_5,a8_6,a8_7,a8_8,a8_9,a8_10,a8_99,a8_100,a8_other,p1_photo,b1,b2,branch_total_count,p2_photo,b3_count,setofb3,setofp3_photo_loop,setofb4,setofp4_photo_loop,setofc1,route_count,setofp5_photo_loop,r_count,setofr,c7,c7_label,c8,c8_label,c8_1,c8_2,c8_3,c8_4,c8_5,c8_6,c8_99,c8_100,c9_branch_loop_count,setofc9_branch_loop,setofp7_photo_loop,d11,d12,d13,d14,d2,d31,d32,d33,d34,d4,d5,d5_label,d5_1,d5_2,d5_3,d5_4,d5_5,d5_6,d5_7,d5_99,d5_100,d5_other,d6,d7,d7_label,d7_other,d8,d8_label,d8_1,d8_2,d8_3,d8_4,d8_5,d8_6,d8_7,d8_8,d8_9,d8_99,d8_100,d8_other,d9,d9_label,d10,v130,d11_label,d11_1,d11_2,d11_3,d11_4,d11_5,d11_6,d11_99,d11_100,d11c,d11f,d11_other,v143,d12_label,d12_1,d12_2,d12_3,d12_4,d12_5,d12_6,d12_99,d12_100,d12c,d12f,d12_other,p8_photo,p9_photo,formdef_version,key,submissiondate,starttime,endtime,date,respondent,stage_id,stage_name,branch_id,branch,taxi_park,_merge
2aa80707e1ac7359,,TCL|T610K|13|SurveyCTO Collect 2.81.2 (3771098),6661,,3.0,2.0,Namasuba-Zana/Ndejje,Kisenyi/Gwanda,Kisenyi/Gwanda,,3 5 8,Fatumah & Joviah & Rhoda,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Namasuba-Zana/Ndejje Stage,Other,Other,Vice chairman,2008.0,1991.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1722590292081.jpg,8.0,1.0,9,media/1722590334386.jpg,9,uuid:757a11da-9983-460a-8a8b-2350a88af5fd/B-B3,uuid:757a11da-9983-460a-8a8b-2350a88af5fd/B-p3_photo_loop,,,uuid:757a11da-9983-460a-8a8b-2350a88af5fd/C-C1,6,uuid:757a11da-9983-460a-8a8b-2350a88af5fd/C-p5_photo_loop,6,uuid:757a11da-9983-460a-8a8b-2350a88af5fd/C-R,Yes,Yes,2,Poor road quality,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,uuid:757a11da-9983-460a-8a8b-2350a88af5fd/C-C9_branch_loop,uuid:757a11da-9983-460a-8a8b-2350a88af5fd/C-p7_photo_loop,700,400,300.0,200.0,100.0,500.0,300.0,200.0,100.0,40.0,2 5 99,Must have been a conductor at the stage & Cannot have worked at another stage & Other,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,LC letter from respective village  National ID 2 passport photos,15.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 7 8 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,Yes,Yes,4.0,1 2 6,Be a driver & Have a permit/driving license & Need to have been at the stage for ____ years,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,5,,1 2 4 5 6 99,Be a driver & Have a permit/driving license & No criminal record & Must have a family & Need to have been at the stage for ____ years & Other,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,5,Disciplined (Morals),media/1722591780346.jpg,media/1722588201781.jpg,2407230723.0,uuid:757a11da-9983-460a-8a8b-2350a88af5fd,2024-08-05 06:00:03,2024-08-02 00:51:37,2024-08-05 05:59:41,2024-07-31,Respondent_845453,2,Ndejje,13,Namasuba-Zana / Ndejje,Kisenyi/Gwanda,both
3e91b3bc962f0796,,TECNO|TECNO KI5k|12|SurveyCTO Collect 2.81.2 (3771098),2207,,1.0,58.0,Kasanje-Nakawuka,Nateete,Nateete,,1 3 7,Claire & Fatumah & Olivia,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Kasanje-Nakawuka Stage,Secretary,Secretary,,2000.0,2000.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1725700503006.jpg,1.0,0.0,1,media/1725700606990.jpg,1,uuid:269c5ed4-617a-4c6f-b3f9-e19a96d9d50e/B-B3,uuid:269c5ed4-617a-4c6f-b3f9-e19a96d9d50e/B-p3_photo_loop,,,uuid:269c5ed4-617a-4c6f-b3f9-e19a96d9d50e/C-C1,2,uuid:269c5ed4-617a-4c6f-b3f9-e19a96d9d50e/C-p5_photo_loop,2,uuid:269c5ed4-617a-4c6f-b3f9-e19a96d9d50e/C-R,Yes,Yes,2 4 99,Poor road quality & Opposition from other stages & Other,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,,,120,120,80.0,40.0,50.0,60.0,45.0,36.0,25.0,50.0,1 2 4 7 99,Must have a driver permit & Must have been a conductor at the stage & Must be referred by an existing stage member & Must have previous work experience & Other,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Must have a recommendation letter from former workplace,14.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 7 9 99,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Elder Advisor & Other,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,Guide,Yes,Yes,5.0,1 2,Be a driver & Have a permit/driving license,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1 2 6 99,Be a driver & Have a permit/driving license & Need to have been at the stage for ____ years & Other,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,20,Good conduct  Must be a registered stage member,media/1725702045092.jpg,media/1725702057951.jpg,2407230723.0,uuid:269c5ed4-617a-4c6f-b3f9-e19a96d9d50e,2024-09-07 05:55:55,2024-09-07 05:13:23,2024-09-07 05:50:31,2024-09-07,Respondent_938529,58,Kasanje-Nakawuka,76,Kasanje-Nakawuka,Nateete,both
3e91b3bc962f0796,,TECNO|TECNO KI5k|12|SurveyCTO Collect 2.81.2 (3771098),2952,,1.0,74.0,Busega-Lungujja-Kabale,New Taxi Park,New Taxi Park,,1 3 7,Claire & Fatumah & Olivia,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Busega-Lungujja-Kabale Stage,Other,Other,Vice chairman,1990.0,1982.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1726654996636.jpg,1.0,2.0,3,media/1726655022873.jpg,3,uuid:17ffeefd-f212-4a68-b59d-4a93bb019599/B-B3,uuid:17ffeefd-f212-4a68-b59d-4a93bb019599/B-p3_photo_loop,,,uuid:17ffeefd-f212-4a68-b59d-4a93bb019599/C-C1,1,uuid:17ffeefd-f212-4a68-b59d-4a93bb019599/C-p5_photo_loop,1,uuid:17ffeefd-f212-4a68-b59d-4a93bb019599/C-R,Yes,Yes,1 2 4 6,Not enough passengers & Poor road quality & Opposition from other stages & Drivers don’t want to go,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3,uuid:17ffeefd-f212-4a68-b59d-4a93bb019599/C-C9_branch_loop,uuid:17ffeefd-f212-4a68-b59d-4a93bb019599/C-p7_photo_loop,80,75,40.0,25.0,50.0,50.0,45.0,30.0,15.0,35.0,1 2 7,Must have a driver permit & Must have been a conductor at the stage & Must have previous work experience,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,14.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 7 9 99,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Elder Advisor & Other,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,Guide,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1726660307567.jpg,media/1726660325858.jpg,2407230723.0,uuid:17ffeefd-f212-4a68-b59d-4a93bb019599,2024-09-18 09:22:40,2024-09-18 06:20:18,2024-09-18 09:08:56,2024-09-17,Respondent_101361,74,Busega-Lungujja-Kabale,99,Busega-Lungujja-Kabale,New Taxi Park,both
3e91b3bc962f0796,,TECNO|TECNO KI5k|12|SurveyCTO Collect 2.81.2 (3771098),1648,,1.0,62.0,Mulago-Mpererwe-Gayaza-Nakasajja,Nateete,Nateete,,1 3 7,Claire & Fatumah & Olivia,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Mulago-Mpererwe-Gayaza-Nakasajja Stage,Elder,Elder,,2010.0,2010.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Gayaza,Yes,Yes,7,New Taxi Park,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,media/1725963676715.jpg,1.0,0.0,1,media/1725963708887.jpg,1,uuid:747bfc68-c89a-469f-9f1b-15518e95ac4d/B-B3,uuid:747bfc68-c89a-469f-9f1b-15518e95ac4d/B-p3_photo_loop,,,uuid:747bfc68-c89a-469f-9f1b-15518e95ac4d/C-C1,1,uuid:747bfc68-c89a-469f-9f1b-15518e95ac4d/C-p5_photo_loop,1,uuid:747bfc68-c89a-469f-9f1b-15518e95ac4d/C-R,Yes,Yes,1 2,Not enough passengers & Poor road quality,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,35,30,-99.0,,15.0,15.0,18.0,-99.0,,15.0,1 4 99,Must have a driver permit & Must be referred by an existing stage member & Other,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,LC letter  National ID,3.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 7 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,Yes,Yes,3.0,99,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Must be a registered stage member,1 2 4 6 99,Be a driver & Have a permit/driving license & No criminal record & Need to have been at the stage for ____ years & Other,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,5,Good conduct,media/1725964823786.jpg,media/1725964839445.jpg,2407230723.0,uuid:747bfc68-c89a-469f-9f1b-15518e95ac4d,2024-09-10 08:59:10,2024-09-10 06:19:06,2024-09-10 06:50:05,2024-09-10,Respondent_913744,62,Mulago-Mpererwe-Gayaza-Nakasajja,81,Mulago-Mpererwe-Gayaza-Nakasajja,Nateete,both
665B1D11-2673-4244-885F-7BA73AF1E3C2,,Apple|iPhone|17.3.1|SurveyCTO Collect 2.80 (274730),4024,,1.0,81.0,Bweyogerere,New Taxi Park,New Taxi Park,,1 3 7,Claire & Fatumah & Olivia,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Bweyogerere Stage,Secretary,Secretary,,2008.0,1990.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Bweyogerere A,Yes,Yes,8,Old Taxi Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,media/1726918004545.jpg,1.0,2.0,3,media/1726918021661.jpg,3,uuid:9484ab55-f6de-4ae6-bab5-e00e1c1c09a9/B-B3,uuid:9484ab55-f6de-4ae6-bab5-e00e1c1c09a9/B-p3_photo_loop,,,uuid:9484ab55-f6de-4ae6-bab5-e00e1c1c09a9/C-C1,4,uuid:9484ab55-f6de-4ae6-bab5-e00e1c1c09a9/C-p5_photo_loop,4,uuid:9484ab55-f6de-4ae6-bab5-e00e1c1c09a9/C-R,Yes,Yes,1 2 4,Not enough passengers & Poor road quality & Opposition from other stages,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,uuid:9484ab55-f6de-4ae6-bab5-e00e1c1c09a9/C-C9_branch_loop,uuid:9484ab55-f6de-4ae6-bab5-e00e1c1c09a9/C-p7_photo_loop,26,38,40.0,40.0,15.0,19.0,24.0,38.0,38.0,10.0,1 2 7,Must have a driver permit & Must have been a conductor at the stage & Must have previous work experience,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,5.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Yes,Yes,3.0,99,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Must be a registered stage member,1 2 6,Be a driver & Have a permit/driving license & Need to have been at the stage for ____ years,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,10,,media/1726921020382.jpg,media/1726921029565.jpg,2407230723.0,uuid:9484ab55-f6de-4ae6-bab5-e00e1c1c09a9,2024-09-21 10:45:59,2024-09-21 07:21:17,2024-09-21 08:29:11,2024-09-20,Respondent_170224,81,Bweyogerere,105,Bweyogerere,New Taxi Park,both
3e91b3bc962f0796,,TECNO|TECNO KI5k|12|SurveyCTO Collect 2.81.2 (3771098),5198,,1.0,33.0,Makerere-Kikoni,Old Taxi Park,Old Taxi Park,,1 8,Claire & Rhoda,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Makerere-Kikoni Stage,Chairperson,Chairperson,,1997.0,1980.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1723887810335.jpg,1.0,1.0,2,media/1724053442690.jpg,2,uuid:dd1ae379-f397-4098-abb8-f3de3e33b39f/B-B3,uuid:dd1ae379-f397-4098-abb8-f3de3e33b39f/B-p3_photo_loop,uuid:dd1ae379-f397-4098-abb8-f3de3e33b39f/B-B4,uuid:dd1ae379-f397-4098-abb8-f3de3e33b39f/B-p4_photo_loop,uuid:dd1ae379-f397-4098-abb8-f3de3e33b39f/C-C1,3,uuid:dd1ae379-f397-4098-abb8-f3de3e33b39f/C-p5_photo_loop,3,uuid:dd1ae379-f397-4098-abb8-f3de3e33b39f/C-R,No,No,,,,,,,,,,,2,uuid:dd1ae379-f397-4098-abb8-f3de3e33b39f/C-C9_branch_loop,uuid:dd1ae379-f397-4098-abb8-f3de3e33b39f/C-p7_photo_loop,40,100,100.0,80.0,20.0,21.0,50.0,50.0,60.0,21.0,1 2 7 99,Must have a driver permit & Must have been a conductor at the stage & Must have previous work experience & Other,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"LC Letter  Membership fee - 400,000",10.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 9 99,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Elder Advisor & Other,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Guide,Yes,Yes,3.0,1 99,Be a driver & Other,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Stage member,1 2 4 6 99,Be a driver & Have a permit/driving license & No criminal record & Need to have been at the stage for ____ years & Other,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,10,"National ID  Nomination fee - 100,000 A secretary must have completed at least s.6",media/1724057355151.jpg,media/1724057369782.jpg,2407230723.0,uuid:dd1ae379-f397-4098-abb8-f3de3e33b39f,2024-08-19 05:45:10,2024-08-17 05:41:12,2024-08-19 05:04:30,2024-08-16,Respondent_949071,33,Makerere / Makerere-Kikoni,36,Makerere-Kikoni,Old Taxi Park,both
353309090902287,,samsung|SM-G960U|9|SurveyCTO Collect 2.81.2 (3771098),5208,,1.0,13.0,Kyaliwajala Namugongo,Kisenyi/Gwanda,Kisenyi/Gwanda,,1 9 10,Claire & Sumaiya & Vivian,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Kyaliwajala Namugongo Stage,Elder,Elder,,1996.0,1984.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1722842022498.jpg,4.0,0.0,4,media/1722590933839.jpg,4,uuid:afa3da1e-1df0-46bf-b565-a01991f1d65a/B-B3,uuid:afa3da1e-1df0-46bf-b565-a01991f1d65a/B-p3_photo_loop,,,uuid:afa3da1e-1df0-46bf-b565-a01991f1d65a/C-C1,5,uuid:afa3da1e-1df0-46bf-b565-a01991f1d65a/C-p5_photo_loop,5,uuid:afa3da1e-1df0-46bf-b565-a01991f1d65a/C-R,Yes,Yes,99,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,,,73,60,45.0,30.0,15.0,53.0,45.0,50.0,40.0,15.0,1 99,Must have a driver permit & Other,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Drives for one year before becoming a member,0.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 7 8 99,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Other,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"Publicity, guide",Yes,Yes,4.0,1 2 99,Be a driver & Have a permit/driving license & Other,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Stage member,1 2 4 6,Be a driver & Have a permit/driving license & No criminal record & Need to have been at the stage for ____ years,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,3,,media/1722777739834.jpg,media/1722777756019.jpg,2407230723.0,uuid:afa3da1e-1df0-46bf-b565-a01991f1d65a,2024-08-07 06:25:19,2024-08-02 05:25:39,2024-08-07 06:23:42,2024-08-02,Respondent_502143,13,Namugongo,17,Kyaliwajala Namugongo,Kisenyi/Gwanda,both
357759081484347,,samsung|SM-G955U|9|SurveyCTO Collect 2.81.2 (3771098),1013,,1.0,98.0,Ndejje stage,Bwaise,Bwaise,,4 5 9,Gerald & Joviah & Sumaiya,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Ndejje stage Stage,Branch Leader (but not one of the above),Branch Leader (but not one of the above),,2023.0,2023.0,"Originated from an older stage, formed as a separate, independent stage by their","Originated from an older stage, formed as a separate, independent stage by their leaders",,Luweero,Yes,Yes,4,Namayiba,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,media/1728555346756.jpg,1.0,0.0,1,media/1728555408710.jpg,1,uuid:c46739f8-6c9c-4116-a160-d5cfb51bb3a9/B-B3,uuid:c46739f8-6c9c-4116-a160-d5cfb51bb3a9/B-p3_photo_loop,,,uuid:c46739f8-6c9c-4116-a160-d5cfb51bb3a9/C-C1,1,uuid:c46739f8-6c9c-4116-a160-d5cfb51bb3a9/C-p5_photo_loop,1,uuid:c46739f8-6c9c-4116-a160-d5cfb51bb3a9/C-R,No,No,,,,,,,,,,,1,,,10,,,,6.0,10.0,,,,6.0,1,Must have a driver permit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 7 8 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,Yes,Yes,5.0,6 99,Need to have been at the stage for ____ years & Other,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,5,Member of stage,1 2 6 99,Be a driver & Have a permit/driving license & Need to have been at the stage for ____ years & Other,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,5,Must have a vehicle Educated with S4 certificate,media/1728556246773.jpg,media/1728556255523.jpg,2407230723.0,uuid:c46739f8-6c9c-4116-a160-d5cfb51bb3a9,2024-10-10 06:31:29,2024-10-10 06:14:11,2024-10-10 06:31:04,2024-10-10,Respondent_336852,98,Ndejje,137,Ndejje,Bwaise,both
0F717E25-0542-496A-9B46-40D56DB59F40,,Apple|iPhone|17.5.1|SurveyCTO Collect 2.80 (274730),2631,,5.0,5.0,Busabaala,Usafi,Usafi,,1 3 10,Claire & Fatumah & Vivian,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Busabaala Stage,Elder,Elder,,1980.0,1980.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1721959418254.jpg,6.0,0.0,6,media/1721959454454.jpg,6,uuid:8c7c1d73-fec2-4c4b-8e27-ba0b340e8e82/B-B3,uuid:8c7c1d73-fec2-4c4b-8e27-ba0b340e8e82/B-p3_photo_loop,,,uuid:8c7c1d73-fec2-4c4b-8e27-ba0b340e8e82/C-C1,5,uuid:8c7c1d73-fec2-4c4b-8e27-ba0b340e8e82/C-p5_photo_loop,5,uuid:8c7c1d73-fec2-4c4b-8e27-ba0b340e8e82/C-R,Yes,Yes,1 2 4,Not enough passengers & Poor road quality & Opposition from other stages,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,,,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,38.0,1 2 3 4 99,Must have a driver permit & Must have been a conductor at the stage & Must be a friend or relative of existing stage member & Must be referred by an existing stage member & Other,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"LC1 Letter, recommendation letter from former stage",12.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7 8 99,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Other,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Committee advisors,Yes,Yes,4.0,99,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Registered stage member,99,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Registered stage member,media/1721961868786.jpg,media/1721961882562.jpg,2407230723.0,uuid:8c7c1d73-fec2-4c4b-8e27-ba0b340e8e82,2024-07-26 13:49:57,2024-07-25 22:02:10,2024-07-26 13:45:12,2024-07-22,Respondent_888130,5,Busabaala,5,Busabaala,Usafi,both
3e91b3bc962f0796,,TECNO|TECNO KI5k|12|SurveyCTO Collect 2.81.2 (3771098),1868,,1.0,19.0,Salaama-Munyonyo,Kisenyi/Gwanda,Kisenyi/Gwanda,,1 8,Claire & Rhoda,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Salaama-Munyonyo Stage,Elder,Elder,,2013.0,2013.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Salaama-Munyonyo,Yes,Yes,8,Old Taxi Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,media/1723283818443.jpg,1.0,1.0,2,media/1723283937466.jpg,2,uuid:1c444bfa-40fe-430b-8d00-baf8dbc970d3/B-B3,uuid:1c444bfa-40fe-430b-8d00-baf8dbc970d3/B-p3_photo_loop,uuid:1c444bfa-40fe-430b-8d00-baf8dbc970d3/B-B4,uuid:1c444bfa-40fe-430b-8d00-baf8dbc970d3/B-p4_photo_loop,uuid:1c444bfa-40fe-430b-8d00-baf8dbc970d3/C-C1,1,uuid:1c444bfa-40fe-430b-8d00-baf8dbc970d3/C-p5_photo_loop,1,uuid:1c444bfa-40fe-430b-8d00-baf8dbc970d3/C-R,Yes,Yes,6,Drivers don’t want to go,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,uuid:1c444bfa-40fe-430b-8d00-baf8dbc970d3/C-C9_branch_loop,uuid:1c444bfa-40fe-430b-8d00-baf8dbc970d3/C-p7_photo_loop,30,40,,,30.0,30.0,35.0,,,25.0,1 2 99,Must have a driver permit & Must have been a conductor at the stage & Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Must be a stage member,8.0,"First come, first serve on the day","First come, first serve on the day",,2 3 5 6 9 99,Vice Chairperson & Secretary & Welfare & Defence & Elder Advisor & Other,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Guide,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1723284964413.jpg,media/1723284979674.jpg,2407230723.0,uuid:1c444bfa-40fe-430b-8d00-baf8dbc970d3,2024-08-10 11:41:13,2024-08-10 05:54:05,2024-08-10 06:26:03,2024-08-10,Respondent_171581,19,Salaama-Munyonyo,26,Salaama-Munyonyo,Kisenyi/Gwanda,both
2aa80707e1ac7359,,TCL|T610K|13|SurveyCTO Collect 2.81.2 (3771098),7515,,3.0,2.0,Namasuba-Zana/Ndejje,Kisenyi/Gwanda,Kisenyi/Gwanda,,3 5 8,Fatumah & Joviah & Rhoda,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Namasuba-Zana/Ndejje Stage,Elder,Elder,,2001.0,1996.0,"Originated from an older stage, formed as a separate, independent stage by their","Originated from an older stage, formed as a separate, independent stage by their leaders",,Namasuba zana,Yes,Yes,8,Old Taxi Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,media/1722498887503.jpg,8.0,1.0,9,media/1722592266256.jpg,9,uuid:e3a00162-6603-486c-9ec4-ddd3cffc0168/B-B3,uuid:e3a00162-6603-486c-9ec4-ddd3cffc0168/B-p3_photo_loop,,uuid:e3a00162-6603-486c-9ec4-ddd3cffc0168/B-p4_photo_loop,uuid:e3a00162-6603-486c-9ec4-ddd3cffc0168/C-C1,4,uuid:e3a00162-6603-486c-9ec4-ddd3cffc0168/C-p5_photo_loop,4,uuid:e3a00162-6603-486c-9ec4-ddd3cffc0168/C-R,No,No,,,,,,,,,,,9,uuid:e3a00162-6603-486c-9ec4-ddd3cffc0168/C-C9_branch_loop,uuid:e3a00162-6603-486c-9ec4-ddd3cffc0168/C-p7_photo_loop,2000,1800,700.0,600.0,150.0,600.0,0.0,0.0,0.0,60.0,1 2 99,Must have a driver permit & Must have been a conductor at the stage & Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Referees,10.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,Yes,Yes,5.0,1 2 5 6,Be a driver & Have a permit/driving license & Must have a family & Need to have been at the stage for ____ years,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,7,,1 2 4 5 6,Be a driver & Have a permit/driving license & No criminal record & Must have a family & Need to have been at the stage for ____ years,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,7,,media/1722512644597.jpg,media/1722512679171.jpg,2407230723.0,uuid:e3a00162-6603-486c-9ec4-ddd3cffc0168,2024-08-05 05:41:28,2024-08-01 03:48:32,2024-08-05 05:41:07,2024-07-31,Respondent_850285,2,Ndejje,13,Namasuba-Zana / Ndejje,Kisenyi/Gwanda,both
